transactionID,AccountOriginID,AccountDestinationID,TransactionTypeID,Amount,BranchID,Description,TransactionDate,,
3002897,201364,200283,1,2232.92,12,Transaction 2897,8/1/18 3:00 PM,,
3002910,200362,200872,3,3101.55,26,Transaction 2910,8/2/18 3:00 PM,,
3002937,200171,201044,2,4133.48,2,Transaction 2937,8/3/18 3:00 PM,,
3002940,201641,201445,3,2353.13,14,Transaction 2940,8/4/18 3:00 PM,,
3002957,201292,200963,2,2528.13,33,Transaction 2957,8/5/18 3:00 PM,,
3002966,200246,201227,3,3190.84,30,Transaction 2966,8/6/18 3:00 PM,,
3002975,201057,201006,1,3833.28,22,Transaction 2975,8/7/18 3:00 PM,,
3002994,200418,201447,1,2838.67,24,Transaction 2994,8/8/18 3:00 PM,,
3003002,201228,200225,1,4023.32,27,Transaction 3002,8/9/18 3:00 PM,,
3003006,200579,200380,2,3420.15,32,Transaction 3006,8/10/18 3:00 PM,,
3003012,200711,200451,1,694.31,48,Transaction 3012,8/11/18 3:00 PM,,
3003014,200993,200087,3,1783.83,35,Transaction 3014,8/12/18 3:00 PM,,
3003022,201093,201589,2,166.24,1,Transaction 3022,8/13/18 3:00 PM,,
3003025,200324,201047,1,4557.88,5,Transaction 3025,8/14/18 3:00 PM,,
3003036,201627,200605,3,1020.23,49,Transaction 3036,8/15/18 3:00 PM,,
3003046,201461,201311,1,4201.86,38,Transaction 3046,8/16/18 3:00 PM,,
3003052,200611,200422,1,3297.39,13,Transaction 3052,8/17/18 3:00 PM,,
3003055,200060,200549,1,11.17,35,Transaction 3055,8/18/18 3:00 PM,,
3003063,200819,201017,2,1217.76,18,Transaction 3063,8/19/18 3:00 PM,,
3003090,200975,200098,2,4956.35,29,Transaction 3090,8/20/18 3:00 PM,,
3003099,201609,201071,3,2905.94,15,Transaction 3099,8/21/18 3:00 PM,,
3003103,200261,200810,3,122.07,29,Transaction 3103,8/22/18 3:00 PM,,
3003116,200076,201054,1,2751.78,7,Transaction 3116,8/23/18 3:00 PM,,
3003128,200987,200217,3,3278.55,42,Transaction 3128,8/24/18 3:00 PM,,
3003132,200271,200607,2,2978.18,4,Transaction 3132,8/25/18 3:00 PM,,
3003140,201421,200314,3,3831.15,40,Transaction 3140,8/26/18 3:00 PM,,
3003149,201527,200251,2,4193.89,46,Transaction 3149,8/27/18 3:00 PM,,
3003159,201463,201554,2,644.4,34,Transaction 3159,8/28/18 3:00 PM,,
3003165,200087,200356,2,1639.77,47,Transaction 3165,8/29/18 3:00 PM,,
3003167,200455,201613,2,4521.27,29,Transaction 3167,8/30/18 3:00 PM,,
3003169,200150,201288,1,4219.8,6,Transaction 3169,8/31/18 3:00 PM,,
3003178,201007,201610,2,83.09,50,Transaction 3178,9/1/18 3:00 PM,,
3003189,201636,200354,3,318.48,46,Transaction 389,9/2/18 3:00 PM,,
3003193,200397,200612,2,2570.74,16,Transaction 3193,9/3/18 3:00 PM,,
3003210,201187,200728,2,2275.95,30,Transaction 3210,9/4/18 3:00 PM,,
3003213,200706,201451,1,4418.58,17,Transaction 3213,9/5/18 3:00 PM,,
3003221,200949,201122,1,2934.97,21,Transaction 3221,9/6/18 3:00 PM,,
3003224,201490,200280,3,1410.03,12,Transaction 3224,9/7/18 3:00 PM,,
3003230,201216,200893,1,2460.63,9,Transaction 3230,9/8/18 3:00 PM,,
3003243,200705,200033,2,2029.38,46,Transaction 3243,9/9/18 3:00 PM,,
3003245,200978,200559,2,870.54,16,Transaction 3245,9/10/18 3:00 PM,,
3003248,201586,201200,1,3388.96,44,Transaction 3248,9/11/18 3:00 PM,,
3003267,200357,200468,1,2467.28,7,Transaction 3267,9/12/18 3:00 PM,,
3003273,201303,201600,3,1890.45,12,Transaction 3273,9/13/18 3:00 PM,,
3003284,201323,201052,4,3700.37,33,Transaction 3284,9/14/18 3:00 PM,,
3003288,200449,200319,1,1021,28,Transaction 3288,9/15/18 3:00 PM,,
3003298,200514,201326,1,714.95,28,Transaction 3298,9/16/18 3:00 PM,,
3003308,200400,200811,2,3992.55,24,Transaction 3308,9/17/18 3:00 PM,,
3003319,200071,201081,1,1309.77,9,Transaction 3319,9/18/18 3:00 PM,,
3003320,200894,200306,1,979.47,31,Transaction 3320,9/19/18 3:00 PM,,
3003333,200131,200112,1,842.72,5,Transaction 3333,9/20/18 3:00 PM,,
3003344,201339,201014,2,130.94,44,Transaction 3344,9/21/18 3:00 PM,,
3003349,200418,201210,3,1202.62,47,Transaction 3349,9/22/18 3:00 PM,,
3003375,200499,201558,4,4209.33,35,Transaction 3375,9/23/18 3:00 PM,,
3003397,201564,200555,3,3436.58,25,Transaction 3397,9/24/18 3:00 PM,,
3003400,200242,200775,3,2838.14,18,Transaction 3400,9/25/18 3:00 PM,,
3003409,200354,201339,3,2485.32,1,Transaction 3409,9/26/18 3:00 PM,,
3003410,200806,200663,2,417.3,49,Transaction 3410,9/27/18 3:00 PM,,
3003425,201591,201301,4,1476.8,33,Transaction 3425,9/28/18 3:00 PM,,
3003428,200795,200924,2,1370.21,5,Transaction 3428,9/29/18 3:00 PM,,
3003437,200213,200751,1,4484.26,17,Transaction 3437,9/30/18 3:00 PM,,
3003455,201334,201402,3,3804.35,1,Transaction 3455,10/1/18 3:00 PM,,
3003463,200342,200515,4,4625.85,21,Transaction 3463,10/2/18 3:00 PM,,
3003465,201283,201335,2,1015.83,21,Transaction 3465,10/3/18 3:00 PM,,
3003478,201286,201322,1,653.9,22,Transaction 3478,10/4/18 3:00 PM,,
3003484,201474,201354,2,3602.07,45,Transaction 3484,10/5/18 3:00 PM,,
3003486,200613,200288,1,855.52,40,Transaction 3486,10/6/18 3:00 PM,,
3003492,201373,200153,1,2074.71,33,Transaction 3492,10/7/18 3:00 PM,,
3003499,200919,200239,2,300.64,31,Transaction 3499,10/8/18 3:00 PM,,
3003506,200456,200917,2,2093.99,32,Transaction 3506,10/9/18 3:00 PM,,
3003514,200203,200868,3,319.93,32,Transaction 3514,10/10/18 3:00 PM,,
3003534,200922,200812,3,2968.45,32,Transaction 3534,10/11/18 3:00 PM,,
3003535,201373,200792,3,4110.84,49,Transaction 3535,10/12/18 3:00 PM,,
3003538,200303,201422,2,1264.06,39,Transaction 3538,10/13/18 3:00 PM,,
3003539,200097,200089,1,4320.54,7,Transaction 3539,10/14/18 3:00 PM,,
3003544,201278,200000,4,2195.92,39,Transaction 3544,10/15/18 3:00 PM,,
3003546,201409,201121,1,2518.94,36,Transaction 3546,10/16/18 3:00 PM,,
3003574,200811,200727,4,102.19,25,Transaction 3574,10/17/18 3:00 PM,,
3003582,200380,200338,2,853.23,1,Transaction 3582,10/18/18 3:00 PM,,
3003595,200107,201093,2,3173.97,45,Transaction 3595,10/19/18 3:00 PM,,
3003617,200905,201494,1,2161.72,41,Transaction 3617,10/20/18 3:00 PM,,
3003641,200911,201180,3,1684.48,29,Transaction 3641,10/21/18 3:00 PM,,
3003644,200751,201108,3,3666.08,28,Transaction 3644,10/22/18 3:00 PM,,
3003666,200444,200920,3,9.82,38,Transaction 3666,10/23/18 3:00 PM,,
3003693,201150,200898,2,2769.91,21,Transaction 3693,10/24/18 3:00 PM,,
3003700,200307,200207,3,2785.95,49,Transaction 3700,10/25/18 3:00 PM,,
3003707,200844,201138,1,1184.39,6,Transaction 3707,10/26/18 3:00 PM,,
3003714,200832,200445,3,2880.56,28,Transaction 3714,10/27/18 3:00 PM,,
3003729,200310,200653,3,334.86,18,Transaction 3729,10/28/18 3:00 PM,,
3003740,201091,200753,3,593.76,35,Transaction 3740,10/29/18 3:00 PM,,
3003748,201290,200650,1,1447.68,18,Transaction 3748,10/30/18 3:00 PM,,
3003749,200615,200645,1,39.56,23,Transaction 3749,10/31/18 3:00 PM,,
3003753,200836,201535,4,3494.86,40,Transaction 3753,11/1/18 3:00 PM,,
3003755,201174,201493,2,2606.91,42,Transaction 3755,11/2/18 3:00 PM,,
3003757,200165,200325,2,3185.13,33,Transaction 3757,11/3/18 3:00 PM,,
3003790,200929,200163,3,3307.94,43,Transaction 3790,11/4/18 3:00 PM,,
3003793,201464,201623,2,1540.08,41,Transaction 3793,11/5/18 3:00 PM,,
3003804,200907,201322,4,4633.33,12,Transaction 3804,11/6/18 3:00 PM,,
3003823,200788,200688,3,1556.84,5,Transaction 3823,11/7/18 3:00 PM,,
3003828,201122,201066,2,3638.83,17,Transaction 3828,11/8/18 3:00 PM,,
3003834,200394,200293,2,3356.38,46,Transaction 3834,11/9/18 3:00 PM,,
3003844,200387,200804,2,3535.18,21,Transaction 3844,11/10/18 3:00 PM,,
3003853,200198,200948,3,1716.29,12,Transaction 3853,11/11/18 3:00 PM,,
3003877,200648,201315,1,2047.96,31,Transaction 3877,11/12/18 3:00 PM,,
3003881,200783,200963,3,2209.28,43,Transaction 3881,11/13/18 3:00 PM,,
3003885,200573,200313,2,4285.97,12,Transaction 3885,11/14/18 3:00 PM,,
3003900,200530,201621,3,2655.77,4,Transaction 3900,11/15/18 3:00 PM,,
3003908,200926,201589,1,4064.12,20,Transaction 3908,11/16/18 3:00 PM,,
3003915,201507,200654,1,3368.12,6,Transaction 3915,11/17/18 3:00 PM,,
3003921,200705,200931,2,2752.35,23,Transaction 3921,11/18/18 3:00 PM,,
3003934,200180,200915,3,46.22,27,Transaction 3934,11/19/18 3:00 PM,,
3003967,200265,201266,3,4710.2,41,Transaction 3967,11/20/18 3:00 PM,,
3003977,200702,200082,1,3449.62,31,Transaction 3977,11/21/18 3:00 PM,,
3003990,200360,200208,3,4050.23,19,Transaction 3990,11/22/18 3:00 PM,,
3003995,201360,200764,3,2803.62,26,Transaction 3995,11/23/18 3:00 PM,,
3003996,200681,201003,2,4539.39,37,Transaction 3996,11/24/18 3:00 PM,,
3004002,200143,200064,2,3191.88,22,Transaction 4002,11/25/18 3:00 PM,,
3004004,201222,200886,4,2431.6,11,Transaction 4004,11/26/18 3:00 PM,,
3004009,201144,201496,1,4417.02,3,Transaction 4009,11/27/18 3:00 PM,,
3004013,201591,201361,3,3269.41,9,Transaction 4013,11/28/18 3:00 PM,,
3004037,200251,201540,2,4801.45,44,Transaction 4037,11/29/18 3:00 PM,,
3004061,200330,201285,3,590.19,13,Transaction 4061,11/30/18 3:00 PM,,
3004063,201242,200662,3,684.38,18,Transaction 4063,12/1/18 3:00 PM,,
3004068,200066,200500,3,4661.04,16,Transaction 4068,12/2/18 3:00 PM,,
3004097,200241,200898,3,2698.4,47,Transaction 4097,12/3/18 3:00 PM,,
3004115,200964,200344,4,4419.77,41,Transaction 4115,12/4/18 3:00 PM,,
3004120,200628,200319,2,2355.42,8,Transaction 4120,12/5/18 3:00 PM,,
3004124,200480,200000,2,885,21,Transaction 4124,12/6/18 3:00 PM,,
3004139,201265,201533,4,3205.53,16,Transaction 4139,12/7/18 3:00 PM,,
3004151,201256,200635,1,4135.44,14,Transaction 4151,12/8/18 3:00 PM,,
3004178,200386,200260,1,195.34,43,Transaction 4178,12/9/18 3:00 PM,,
3004179,200202,201621,3,4531.68,21,Transaction 4179,12/10/18 3:00 PM,,
3004192,201252,200014,2,4832.56,17,Transaction 4192,12/11/18 3:00 PM,,
3004194,200334,201137,1,3561.94,4,Transaction 4194,12/12/18 3:00 PM,,
3004204,200965,200147,3,3531.14,34,Transaction 4204,12/13/18 3:00 PM,,
3004212,201512,201160,1,2857.6,24,Transaction 4212,12/14/18 3:00 PM,,
3004215,200098,200963,3,91.57,46,Transaction 4215,12/15/18 3:00 PM,,
3004224,201293,200279,3,4396.47,50,Transaction 4224,12/16/18 3:00 PM,,
3004239,200433,201449,3,510.05,12,Transaction 4239,12/17/18 3:00 PM,,
3004247,200484,201463,2,1358.8,50,Transaction 4247,12/18/18 3:00 PM,,
3004253,201277,200104,1,4467.91,19,Transaction 4253,12/19/18 3:00 PM,,
3004260,201551,200188,1,3315.48,6,Transaction 4260,12/20/18 3:00 PM,,
3004275,200934,200916,1,4597.81,49,Transaction 4275,12/21/18 3:00 PM,,
3004276,201453,201477,1,2449.05,1,Transaction 4276,12/22/18 3:00 PM,,
3004279,200950,201230,1,3106.1,36,Transaction 4279,12/23/18 3:00 PM,,
3004280,201535,201389,1,37.88,1,Transaction 4280,12/24/18 3:00 PM,,
3004286,201406,200255,1,44.31,6,Transaction 4286,12/25/18 3:00 PM,,
3004289,200962,201168,3,4196,35,Transaction 4289,12/26/18 3:00 PM,,
3004293,200472,201036,1,2315.36,24,Transaction 4293,12/27/18 3:00 PM,,
3004295,200862,200475,3,3833.71,1,Transaction 4295,12/28/18 3:00 PM,,
3004354,200914,201511,3,36.68,1,Transaction 4354,12/29/18 3:00 PM,,
3004365,200950,200884,1,612.71,34,Transaction 4365,12/30/18 3:00 PM,,
3004370,200477,201642,1,2108.28,9,Transaction 4370,12/31/18 3:00 PM,,
3004372,200999,201506,3,3740.19,50,Transaction 4372,1/1/19 3:00 PM,,
3004382,200140,200933,2,1567.24,33,Transaction 4382,1/2/19 3:00 PM,,
3004383,201271,200837,1,4174.04,35,Transaction 4383,1/3/19 3:00 PM,,
3004398,201229,201567,2,1230.76,50,Transaction 4398,1/4/19 3:00 PM,,
3004399,201594,200061,1,492.7,46,Transaction 4399,1/5/19 3:00 PM,,
3004401,200071,201385,3,1375.19,32,Transaction 4401,1/6/19 3:00 PM,,
3004402,200265,200644,3,1732.56,44,Transaction 4402,1/7/19 3:00 PM,,
3004404,201513,201388,4,2533.09,8,Transaction 4404,1/8/19 3:00 PM,,
3004408,200497,201226,1,4974.56,29,Transaction 4408,1/9/19 3:00 PM,,
3004433,200558,200609,1,2173.31,46,Transaction 4433,1/10/19 3:00 PM,,
3004437,201351,200139,2,2151.95,15,Transaction 4437,1/11/19 3:00 PM,,
3004442,200551,200925,4,4056.19,28,Transaction 4442,1/12/19 3:00 PM,,
3004452,201270,201101,3,3075.98,11,Transaction 4452,1/13/19 3:00 PM,,
3004464,200502,201552,1,2594.64,12,Transaction 4464,1/14/19 3:00 PM,,
3004465,200011,200985,3,1311.72,16,Transaction 4465,1/15/19 3:00 PM,,
3004466,201239,200530,3,3046,45,Transaction 4466,1/16/19 3:00 PM,,
3004474,201452,200888,2,1789.63,43,Transaction 4474,1/17/19 3:00 PM,,
3004491,200175,200031,1,3350.9,28,Transaction 4491,1/18/19 3:00 PM,,
3004493,201521,200374,1,4561.85,9,Transaction 4493,1/19/19 3:00 PM,,
3004503,200407,201638,1,4027.99,6,Transaction 4503,1/20/19 3:00 PM,,
3004504,201367,200916,3,3746.7,49,Transaction4504,1/21/19 3:00 PM,,
3004542,200210,200925,1,383.9,29,Transaction 4542,1/22/19 3:00 PM,,
3004547,201594,201501,3,3006.17,16,Transaction 4547,1/23/19 3:00 PM,,
3004553,200653,200006,1,4019.38,41,Transaction 4553,1/24/19 3:00 PM,,
3004559,201511,201264,2,2983.62,15,Transaction 4559,1/25/19 3:00 PM,,
3004560,200397,201495,3,2180.51,3,Transaction 4560,1/26/19 3:00 PM,,
3004562,201131,200157,2,3986.15,18,Transaction 4562,1/27/19 3:00 PM,,
3004572,201605,200814,2,2772.99,40,Transaction 4572,1/28/19 3:00 PM,,
3004581,200365,200807,2,4480.34,16,Transaction 4581,1/29/19 3:00 PM,,
3004586,200318,201056,3,1324.87,36,Transaction 4586,1/30/19 3:00 PM,,
3004591,200557,201171,1,1597.15,42,Transaction 4591,1/31/19 3:00 PM,,
3004592,200141,201547,2,610,46,Transaction 4592,2/1/19 3:00 PM,,
3004603,200221,200323,2,743.52,27,Transaction 4603,2/2/19 3:00 PM,,
3004608,201474,201382,1,3480.45,21,Transaction 4608,2/3/19 3:00 PM,,
3004613,200090,200814,2,676.53,27,Transaction 4613,2/4/19 3:00 PM,,
3004618,200641,200979,3,2445.51,14,Transaction 4618,2/5/19 3:00 PM,,
3004631,200763,200997,1,3562.58,35,Transaction 4631,2/6/19 3:00 PM,,
3004634,200620,200651,1,1585.57,18,Transaction 4634,2/7/19 3:00 PM,,
3004644,200817,200111,3,1662.93,27,Transaction 4644,2/8/19 3:00 PM,,
3004646,201099,200118,3,1490.01,2,Transaction 4646,2/9/19 3:00 PM,,
3004666,200010,201076,4,4844.59,39,Transaction 4666,2/10/19 3:00 PM,,
3004676,200054,200071,3,268.37,43,Transaction 4676,2/11/19 3:00 PM,,
3004692,201487,200723,3,4153.04,2,Transaction 4692,2/12/19 3:00 PM,,
3004705,200663,201093,4,2587.42,39,Transaction 4705,2/13/19 3:00 PM,,
3004706,201266,200137,3,1203.67,47,Transaction 4706,2/14/19 3:00 PM,,
3004711,200199,200326,1,2346.48,21,Transaction 4711,2/15/19 3:00 PM,,
3004717,201603,201581,3,4568.28,44,Transaction 4717,2/16/19 3:00 PM,,
3004728,201605,200111,4,1143.53,43,Transaction 4728,2/17/19 3:00 PM,,
3004730,200915,200865,2,1586.31,35,Transaction 4730,2/18/19 3:00 PM,,
3004735,201310,200046,4,255.29,45,Transaction 4735,2/19/19 3:00 PM,,
3004738,200867,201216,3,4012.55,17,Transaction 4738,2/20/19 3:00 PM,,
3004741,200068,200936,3,3924.76,47,Transaction 4741,2/21/19 3:00 PM,,
3004749,201580,200548,2,1158.88,15,Transaction 4749,2/22/19 3:00 PM,,
3004750,201222,201150,3,1281.94,24,Transaction 4750,2/23/19 3:00 PM,,
3004757,200725,201109,3,2701.81,50,Transaction 4757,2/24/19 3:00 PM,,
3004761,200313,201004,1,3298.14,10,Transaction 4761,2/25/19 3:00 PM,,
3004768,201094,201591,4,2455.91,2,Transaction 4768,2/26/19 3:00 PM,,
3004772,200890,200271,2,2883.39,17,Transaction 4772,2/27/19 3:00 PM,,
3004781,200118,201419,3,4460.96,1,Transaction 4781,2/28/19 3:00 PM,,
3004813,200686,201552,2,4643.96,45,Transaction 4813,3/1/19 3:00 PM,,
3004820,200666,201479,2,930.83,41,Transaction 4820,3/2/19 3:00 PM,,
3004826,200950,201530,3,3327.61,43,Transaction 4826,3/3/19 3:00 PM,,
3004828,201319,201072,2,4030.35,50,Transaction 4828,3/4/19 3:00 PM,,
3004836,200338,200962,1,2423.39,49,Transaction 4836,3/5/19 3:00 PM,,
3004841,200018,200789,1,2566.85,39,Transaction 4841,3/6/19 3:00 PM,,
3004846,200025,201635,3,3248.89,48,Transaction 4846,3/7/19 3:00 PM,,
3004854,200857,200197,3,190.85,27,Transaction 4854,3/8/19 3:00 PM,,
3004856,200771,200024,1,1924.55,11,Transaction 4856,3/9/19 3:00 PM,,
3004861,201456,200320,2,4568.4,34,Transaction 4861,3/10/19 3:00 PM,,
3004867,201499,200830,1,4841.72,23,Transaction 4867,3/11/19 3:00 PM,,
3004887,201539,200100,1,4293.89,33,Transaction 4887,3/12/19 3:00 PM,,
3004888,200988,201358,2,1441.14,18,Transaction 4888,3/13/19 3:00 PM,,
3004889,200340,200012,2,4025.39,11,Transaction 4889,3/14/19 3:00 PM,,
3004904,200878,201219,3,640.53,32,Transaction 4904,3/15/19 3:00 PM,,
3004916,200323,200992,3,2063.43,42,Transaction 4916,3/16/19 3:00 PM,,
3004919,201016,201141,1,4995.05,10,Transaction 4919,3/17/19 3:00 PM,,
3004921,200286,201318,2,2858.84,35,Transaction 4921,3/18/19 3:00 PM,,
3004922,201599,200582,1,890.52,3,Transaction 4922,3/19/19 3:00 PM,,
3004927,201486,200737,1,1029.2,41,Transaction 492,3/20/19 3:00 PM,,
3004939,201270,201309,1,813.51,32,Transaction 4939,3/21/19 3:00 PM,,
3004944,201282,201010,2,1830.79,6,Transaction 4944,3/22/19 3:00 PM,,
3004950,201220,200030,3,4042.89,35,Transaction 4950,3/23/19 3:00 PM,,
3004962,200695,200969,2,4416.38,25,Transaction 4962,3/24/19 3:00 PM,,
3004980,200249,200433,1,963.48,45,Transaction 4980,3/25/19 3:00 PM,,
3004984,200153,200866,3,2830.48,42,Transaction 4984,3/26/19 3:00 PM,,
3004988,200340,200707,3,3063.32,43,Transaction 4988,3/27/19 3:00 PM,,
3004997,201258,200035,2,2735.96,1,Transaction 4997,3/28/19 3:00 PM,,
3005001,201511,200658,1,2646.18,16,Transaction 5001,3/29/19 3:00 PM,,
3005038,201312,200626,1,2735.65,26,Transaction 5038,3/30/19 3:00 PM,,
3005059,200228,201470,3,727.72,47,Transaction 5059,3/31/19 3:00 PM,,
3005062,200008,201381,1,1600.94,23,Transaction 5062,4/1/19 3:00 PM,,
3005067,201320,201540,2,3666.67,7,Transaction 5067,4/2/19 3:00 PM,,
3005068,201581,201053,1,260.84,45,Transaction 5068,4/3/19 3:00 PM,,
3005071,200013,200746,4,2529.35,12,Transaction 5071,4/4/19 3:00 PM,,
3005079,201615,200879,1,523.03,12,Transaction 5079,4/5/19 3:00 PM,,
3005086,200168,201151,3,1821.38,7,Transaction 5086,4/6/19 3:00 PM,,
3005087,201285,200942,1,451.42,15,Transaction 5087,4/7/19 3:00 PM,,
3005095,201342,201580,1,1811.75,3,Transaction 5095,4/8/19 3:00 PM,,
3005098,201598,200808,3,1606.57,14,Transaction 5098,4/9/19 3:00 PM,,
3005103,201583,200860,3,4915.45,7,Transaction 5103,4/10/19 3:00 PM,,
3005111,200759,201370,1,1747.68,47,Transaction 5111,4/11/19 3:00 PM,,
3005113,200922,201021,2,3893.97,38,Transaction 5113,4/12/19 3:00 PM,,
3005114,200550,201534,3,208.93,48,Transaction 5114,4/13/19 3:00 PM,,
3005118,200737,200985,3,2103.83,39,Transactirn 5118,4/14/19 3:00 PM,,
3005131,200778,200426,2,1380.79,43,Transaction 5131,4/15/19 3:00 PM,,
3005135,200797,200894,3,4094.62,12,Transaction 5135,4/16/19 3:00 PM,,
3005140,201322,200736,4,2748.93,33,Transaction 5140,4/17/19 3:00 PM,,
3005184,200693,200141,2,1894.29,25,Transaction 5184,4/18/19 3:00 PM,,
3005186,200188,201647,4,1260.43,36,Transaction 5186,4/19/19 3:00 PM,,
3005195,201227,201364,1,2.45,46,Transaction 5195,4/20/19 3:00 PM,,
3005205,201647,200300,2,3188.14,29,Transaction 5205,4/21/19 3:00 PM,,
3005216,200770,200855,1,4399.79,30,Transaction 5216,4/22/19 3:00 PM,,
3005222,200136,201134,2,3133.87,50,Transaction 5222,4/23/19 3:00 PM,,
3005223,201191,201387,3,2465.77,21,Transaction 5223,4/24/19 3:00 PM,,
3005253,200464,201119,2,3191.64,14,Transaction 5253,4/25/19 3:00 PM,,
3005259,200318,200962,2,1756.86,1,Transaction 5259,4/26/19 3:00 PM,,
3005266,200199,201531,4,3667.27,35,Transaction 5266,4/27/19 3:00 PM,,
3005270,201063,200169,2,2730.72,21,Transaction 5270,4/28/19 3:00 PM,,
3005292,201583,200711,3,3004.09,9,Transaction 5292,4/29/19 3:00 PM,,
3005296,200387,200390,1,3610.19,45,Transaction 5296,4/30/19 3:00 PM,,
3005297,201106,200226,2,2137.9,43,Transaction 5297,5/1/19 3:00 PM,,
3005300,200928,200234,4,2314.33,23,Transaction 5300,5/2/19 3:00 PM,,
3005305,201190,201296,4,3709.26,39,Transaction 5305,5/3/19 3:00 PM,,
3005310,200212,201046,3,149.29,48,Transaction 5310,5/4/19 3:00 PM,,
3005319,200628,200684,1,2072.68,20,Transaction 5319,5/5/19 3:00 PM,,
3005320,201638,200121,3,1199.33,41,Transaction 5320,5/6/19 3:00 PM,,
3005344,200238,200269,1,1322.35,19,Transaction 5344,5/7/19 3:00 PM,,
3005357,201298,200072,1,826.67,4,Transaction 5357,5/8/19 3:00 PM,,
3005373,200281,201442,1,43.17,49,Transaction 5373,5/9/19 3:00 PM,,
3005384,200327,200174,1,2460.32,16,Transaction 5384,5/10/19 3:00 PM,,
3005387,200480,200698,3,1867.68,24,Transaction 5387,5/11/19 3:00 PM,,
3005388,200746,201076,1,664.57,42,Transaction 5388,5/12/19 3:00 PM,,
3005394,200219,201499,3,4843.05,14,Transaction 5394,5/13/19 3:00 PM,,
3005400,200814,200265,1,2212.48,34,Transaction 5400,5/14/19 3:00 PM,,
3005416,201041,201246,4,1238.72,25,Transaction 5416,5/15/19 3:00 PM,,
3005434,200927,201095,2,1268.84,6,Transaction 5434,5/16/19 3:00 PM,,
3005455,200485,200861,3,1360.51,7,Transaction 5455,5/17/19 3:00 PM,,
3005456,200749,200003,4,1828.64,48,Transaction 5456,5/18/19 3:00 PM,,
3005483,201256,201151,4,1816.61,41,Transaction 5483,5/19/19 3:00 PM,,
3005501,200739,200526,2,355.94,4,Transaction 5501,5/20/19 3:00 PM,,
3005506,201405,201156,2,4628.8,32,Transaction 5506,5/21/19 3:00 PM,,
3005524,200486,201480,1,2846.23,6,Transaction 5524,5/22/19 3:00 PM,,
3005541,200802,200791,4,3285.57,46,Transaction 5541,5/23/19 3:00 PM,,
3005559,200095,200660,1,1353.38,46,Transaction 5559,5/24/19 3:00 PM,,
3005569,200670,201429,2,3112.87,7,Transaction 5569,5/25/19 3:00 PM,,
3005575,201562,201242,2,380.07,3,Transaction 5575,5/26/19 3:00 PM,,
3005579,201034,200214,3,2313.22,15,Transaction 5579,5/27/19 3:00 PM,,
3005580,201402,201395,2,1726.06,15,Transaction 5580,5/28/19 3:00 PM,,
3005582,200057,200399,3,568.32,9,Transaction 5582,5/29/19 3:00 PM,,
3005586,201171,200654,3,2652.83,37,Transaction 5586,5/30/19 3:00 PM,,
3005592,200278,200732,4,3494.24,13,Transaction 5592,5/31/19 3:00 PM,,
3005602,200153,201007,3,1241.27,46,Transaction 5602,6/1/19 3:00 PM,,
3005606,201005,200187,4,1551.13,1,Transaction 5606,6/2/19 3:00 PM,,
3005622,201057,201291,3,4760.4,50,Transaction 5622,6/3/19 3:00 PM,,
3005630,200658,200327,1,1573.52,1,Transaction 5630,6/4/19 3:00 PM,,
3005641,200189,200176,1,3110.99,1,Transaction 5641,6/5/19 3:00 PM,,
3005645,201094,200611,1,1133.18,33,Transaction 5645,6/6/19 3:00 PM,,
3005648,201333,200172,2,1415.06,39,Transaction 5648,6/7/19 3:00 PM,,
3005655,201510,200610,1,3146.72,11,Transaction 5655,6/8/19 3:00 PM,,
3005657,201347,200505,1,991.16,18,Transaction 5657,6/9/19 3:00 PM,,
3005662,201480,200347,3,4796.68,18,Transaction 5662,6/10/19 3:00 PM,,
3005664,201274,200417,3,2008.93,4,Transaction 5664,6/11/19 3:00 PM,,
